odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.6870818734169006, -0.813557505607605, -0.979100148984432, 0.029699480541723066, -0.03226032108068466, 0.8496815858097633, -0.7422906491141877, -0.9460916280171616, 1763138740085803132, 
0.688498318195343, -0.8159683346748352, -0.9799448179601803, 0.027863645136603755, 0.0, 0.8522643851350834, -0.7427278884436409, -0.9516929842266043, 1763138740182075677, 
0.6904294490814209, -0.8186619877815247, -0.9799448179601803, 0.02981309201171185, 0.0, 0.8539228309184644, -0.7452714951766454, -0.9476297724147578, 1763138740294280458, 
0.691980242729187, -0.8210169076919556, -0.980672692643084, 0.029940524784180394, 0.0, 0.8589032445221325, -0.7604426151366519, -0.9513291226763129, 1763138740389837415, 
0.6948485970497131, -0.8253490328788757, -0.9832907953972332, 0.022504801480488838, 0.0, 0.8629403836402628, -0.7545699169192802, -0.945596661020211, 1763138740582024448, 
0.6968706846237183, -0.8281518220901489, -0.9825641177897019, 0.03152924725738514, 9.264261962016462e-07, 0.8651439869929752, -0.7593468113474887, -0.949496595977854, 1763138740693873827, 
0.6982517242431641, -0.830591082572937, -0.9825641177897019, 0.030318919431451014, 0.0, 0.8647091467746478, -0.7668166588708584, -0.9517134752490286, 1763138740789943705, 
0.6996461153030396, -0.8329229950904846, -0.9832784833374786, 0.02772611486312221, 0.0, 0.8708846581713532, -0.7675284080805433, -0.9528189262773925, 1763138740885279191, 
0.7030583620071411, -0.8376918435096741, -0.9829428847339063, 0.02881989665040837, 0.0, 0.8756570877401824, -0.7776944475761083, -0.9551034381977324, 1763138741094070136, 
0.7059347033500671, -0.8424417972564697, -0.9851319783457985, 0.030691017275153058, 0.0, 0.8742844969312534, -0.7725269543889951, -0.9566954650093644, 1763138741286870369, 
0.7075087428092957, -0.8445137739181519, -0.9851319783457985, 0.029626731755489272, 0.0, 0.8788420103110008, -0.774740760422001, -0.9474065325690028, 1763138741382021803, 
0.7093325257301331, -0.8470439910888672, -0.9851319783457985, 0.027817851647899235, 0.0, 0.8743779491590297, -0.7780380791693573, -0.954921656761939, 1763138741494163023, 
0.7104521989822388, -0.8490557670593262, -0.9851319783457985, 0.028309554930555533, 0.0, 0.879906473534425, -0.7772669503693043, -0.957817889655482, 1763138741573094835, 
0.7122438549995422, -0.8516785502433777, -0.9851319783457985, 0.027917367337140068, 0.0, 0.8834487213815827, -0.7837129359405081, -0.9505001342501962, 1763138741686785174, 
0.715474545955658, -0.8560771942138672, -0.9827145988533308, 0.02460218503622314, 0.0, 0.8866147720359189, -0.7857717264464844, -0.9510609542134576, 1763138741893821372, 
0.7164928317070007, -0.8578873872756958, -0.9811092202344797, 0.02390702302640426, 0.01510554738342762, 0.8887964865586524, -0.791911407620543, -0.9513032446645584, 1763138741973409976, 
